0=[1kM	莊佳容	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0=^=SW?lx?G@OD	莊生曉夢迷蝴蝶	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0>	恫	-9.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0>	炵	-9.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0>	熥	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0>	狪	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0>	痌	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0>	蓪	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0>	通	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0C	得	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0C	德	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0C	淂	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0C0T	德鐵	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0C2P	德語	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0C4W	德島	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0C@@w@Db	德弗札克	-0.5	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0CA1C7e]	德拉威爾	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0CA1tP89	德拉瓦州	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0CDbE0@b	德克斯特	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0CL_e0	德不孤	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Cn:e0N<	德川家康	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Cn:e0y<	德川家光	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Cq6iI	德黑蘭	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0CtOA1	德古拉	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0C|_4_	德大寺	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0C}I	德田	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0C~\	德井	-0.5	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	嗹	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	奩	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	奱	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	嬚	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	帘	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	廉	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	憐	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	槤	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	溓	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	漣	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	濂	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	璉	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	磏	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	簾	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	縺	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	翴	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	聯	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	蓮	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	薕	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	蠊	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	褳	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	覝	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	謰	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	譧	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	蹥	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	連	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	鎌	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	鐮	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	鬑	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J	鰱	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J6[]V	聯準會	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J=1	連發	-0.5	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J>K	聯勤	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0JRO	蓮子	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J[1;;	連加恩	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J];	連襟	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J^=Vj	連勝文	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J`o	廉價	-0.05	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Jk0`f	連珠炮	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Jml	連動	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Jml[d	連動債	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Jw[s?	聯想詞	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Jzj	聯訓	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0J~7]V	聯招會	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	儚	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	幪	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	懵	-9.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	曚	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	朦	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	檬	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	氋	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	濛	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	甍	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	甿	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	盟	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	瞢	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	矇	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	礞	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	艨	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	莔	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	萌	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	蒙	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	蕄	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	虻	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	鄳	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	鄸	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	雺	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	饛	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M	鸏	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0MKP@b	蒙馬特	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0MNZ	檬粉	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M}I	蒙恬	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0M}I	蒙田	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0T	僣	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0T	帖	-9.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0T	鐵	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0T	驖	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0T2f	鐵胃	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0T3@B@l0t7g<FM	鐵騎突出刀鎗鳴	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0T<h	鐵鏽	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0T@ZmJ	鐵捲門	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0TC:hf	鐵山靠	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0TN_J;	鐵木真	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0TVe{JaJ	鐵臂神拳	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0TaJ<@z?	鐵拳無敵	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Tm@|?	鐵達尼	-0.5	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Tw?\0	鐵皮屋	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0T}M	鐵雄	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0U	仔	-9.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0U	宰	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0U	崽	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0U	縡	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0U	載	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0U0U	仔仔	-0.5	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0U\O	載你	-40.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0U\O	載妳	-40.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Up5	仔仔	-0.5	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0U}Q	載我	-40.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	保	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	堡	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	媬	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	寶	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	怉	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	葆	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	褓	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	飽	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	駂	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	鳵	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W	鴇	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W6_	保庇	-0.5	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W8_wKOD	保密防諜	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0W=_m@	保力達	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WCi	保健	-0.05	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WCi	寶劍	-40.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WCi	寶鑑	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WCiA_	寶劍記	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WEE	寶來	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WEEK_	寶萊塢	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WM9	保修	-0.5	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WS_	保祿	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WVBy_C0	保羅帕茲	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WV_2@	保護級	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Wp?	飽食	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0WwK	保防	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z	朊	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z	瓀	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z	礝	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z	緛	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z	耎	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z	蝡	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z	蠕	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z	軟	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z	阮	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z2@	阮籍	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z6J	阮咸	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0ZOD	軟碟	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0Z];	軟禁	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0ZqO	軟土	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0ZqOL;3E	軟土深掘	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0ZyK	軟糖	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0[	掍	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0[	滾	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0[	緄	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0[	蔉	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0[	袞	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0[	輥	-9.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0[	鯀	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0[0[b[f<~=0_cV	滾滾長江東逝水	-1.35	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0\	往	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0\	惘	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0\	暀	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0\	枉	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0\	瀇	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0\	網	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0\	网	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0\	罔	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0\	臦	-9.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
0\	菵	-3.0	keykey-boneyard-bootstrap	unigram,keykey-boneyard
