# qstring	phrase	weight	tags
qaK_C0zj	錯誤資訊	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
2@2@zh	吃吃看	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
@0V3	吃喝	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
9>WB?]F0	中國統一	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
|_?]z\	大統領	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
I1\Y_kA_	差點忘記	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
08Lb	超熱	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
|YM7	轉虧	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
qh4W[OA_\_	半導體技術	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
R@}IWB	于闐國	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
|_cf=M	大稻埕	-1.6	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki,weight-boost-vs-char-composition
C00>	資通	-2.11	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
VeP;	貝森	-2.11	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
<@Eis2	無限多	-2.12	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
|_H]	大塚	-2.12	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
p1~=	花東	-2.12	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
^`z\a_	跨領域	-2.13	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
2_}Q<j_M	自我認同	-2.14	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
6hwT:<	陸海軍	-2.15	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
5ENb	學測	-2.15	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
3>4KKb=f	公民社會	-2.16	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
WBRd0_PA	國泰世華	-2.16	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
NO78`l	指標性	-2.16	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
CEvU[30i	台北車站	-2.16	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
2:aJV=_;	安全更新	-2.16	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
78S<	標章	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
S_5_J1	路易莎	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
0C]O3@	德里奇	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
vg\_}F0i	咒術迴戰	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
910CBb	阿德勒	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
^H:Wnl	頭好痛	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
3>ql3>=M	公共工程	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
mOVB|_wl	普羅大眾	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
|YNJ	轉傳	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
E0LP[OC_	司法體系	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
xU|O	美屬	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
8i0_P_	辨識度	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
lIWBoOC:	韓國釜山	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Wl6:	定番	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
4LRd`l	常態性	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
g:y<~\\Y	觀光景點	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
xg_;	受薪	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
[1Eb	加賀	-2.03	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
|_5Eci	大學院	-2.07	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
WG8f	勞退	-2.10	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
L]Vi:<ad	總冠軍賽	-2.12	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
ml_`Q=	動畫瘋	-2.14	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
N<mO	康普	-2.14	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
UG5_xdWG	逃逸外勞	-2.14	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
RdTJ	泰源	-2.14	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
nHC_zOR0	遊戲主機	-2.15	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
WB[10J0M	國家聯盟	-2.15	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
xUWBE0LPL_	美國司法部	-2.16	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
^=Rd2f	生態位	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
G:0Jx_	三連霸	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
9>o=	中京	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
WG3>^@	勞工局	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
8M|_	恆大	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
BkLdiR	障礙者	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
CE@@	台服	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
2_RP	字卡	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Ye9i	廢片	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
082@dRLd	超級可愛	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
x7dM2:	高虹安	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
|?T3	尼哥	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
pi0_	勸世	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
c=}M5Eci	英雄學院	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
|_Rd:L	大太陽	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
=1Ob	發色	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
914a	阿莫	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
3>paU:Kl	工作簽證	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
CE^::_F0	台灣第一	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
8M^=	恒生	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
dYyS	淺野	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
^`O@	跨足	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
T3}F	歌回	-2.14	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
L_A10C=_	布拉德利	-2.15	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
9Kp?kGwY	臨時條款	-2.15	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Ldm@	艾達	-2.15	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
91Ve	阿貝	-2.16	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
RPKP	卡馬	-2.16	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
RObZ?E	子品牌	-2.16	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
xUWBQEKlL_	美國財政部	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
3>qlljm0	公共運輸	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
2fq=0>zj	衛星通訊	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
A@=_0J0M	獨立聯盟	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
N:A_Ei	天際線	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
SWXOIXIJ	小米手環	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
yS}I	野田	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
jPBkif	假帳號	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
~ODbrA	祖克柏	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
>En:	白川	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
9K`L0_7i	臨床試驗	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
|_EY3>	大反攻	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
^;U:	親簽	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
BLec	涼介	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
<i6WRl[O	電腦硬體	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
=@8kQMrF	不當行為	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
CMU<	營商	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
|?dRA1E0	尼可拉斯	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
x7N_	高木	-2.22	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
NFcf	雷到	-2.22	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
mOh=	普丁	-2.09	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
5E=M	學程	-2.14	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Klci	政院	-2.15	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
}MtO	熊谷	-2.16	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
4_N:PL	四天王	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
]iv4	串接	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
[1\=	加徵	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
2_0]	自請	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
af5_XD5_	貿易協議	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
O_VO0_	富比士	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
qh4W[OQE|f	半導體材料	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
3>LP	工法	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
e1ad	哇賽	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
2:}I	安田	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Eiml	限動	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
WBqf	國造	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
nO:1We	姆巴佩	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
5_|_	義大	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
`M=_S06d	農曆七月	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
3@3M	齊藤	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
~\D8	警消	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
|_=;=1	大噴發	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Kl}^KlCd	政治正確	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Kb=f|J0_	社會人士	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
0>zj0\S_	通訊網路	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
mJVBzO5_	門羅主義	-2.11	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
hjRd	潤泰	-2.12	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Ld8_=_	艾蜜莉	-2.13	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
QMrF|J	行為人	-2.13	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
x7}I	高田	-2.14	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
Ml2:~=|?^f	聖安東尼奧	-2.17	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
^fKZwT4a	奧本海默	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
P;xU	森美	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
O@L]	足總	-2.18	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
<@|J_dm_	無人載具	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
EMwl	秤重	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
cR9K	葛林	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
SWK_	小物	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
_f=_QMrF	暴力行為	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
3E01KM	絕區零	-2.19	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
VB=_	羅力	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
91KZ	阿本	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
U3A_\_	科技樹	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
4MTJ3gi_	能源效率	-2.20	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
KbLE	社宅	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-ptt
MiwT	萬海	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
U_rA	庫柏	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
_;|JPL	新人王	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
KZs29>Ml	本多忠勝	-2.25	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
J;G:WB<@2=	真三國無雙	-2.21	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-plurk,src-wiki
xUWB9>T0L_	美國中西部	-2.22	chiaki-web-overlay,reviewed,web-corpus,sources2-plus-plurk,compositional-reviewed,multimax4,max5,src-ptt,src-wiki
